1.0	40.0	12.958989523872763	109.04560571589066	-3787.7006889029835
2.0	40.0	12.916431542324156	-18.348481839704135	-3358.723007537182
3.0	40.0	12.908325683632317	-28.58389697590848	-3103.363070401106
4.0	40.0	12.918470095902515	-32.18107219494949	-2943.2744236981075
5.0	40.0	12.939628288988168	-33.15045657864904	-2838.331587536749
6.0	40.0	12.950323984509401	-13.213157041233613	-2766.9987414102425
7.0	40.0	12.962053192755096	-13.134636193668332	-2716.1827224863505
8.0	40.0	12.974718163440238	-13.022449128611937	-2678.304267385123
9.0	40.0	12.98821146914505	-12.888358049446884	-2648.715279154822
10.0	40.0	13.002487460423001	-12.733797135317205	-2624.4884374996877
11.0	40.0	13.017460248385065	-12.567157122742472	-2603.742335306634
12.0	40.0	13.03309270923826	-12.390635239229642	-2585.2504051999254
13.0	40.0	13.049328521426354	-12.207235654459655	-2568.2050867254147
14.0	40.0	13.066150209731482	-12.0181133115087	-2552.0700434065125
15.0	40.0	13.083503302078139	-11.82808989094303	-2536.4855652686397
16.0	40.0	13.101369282180391	-11.637033199858973	-2521.206560150587
17.0	40.0	13.119714502236942	-11.450071363681257	-2506.0622609298034
18.0	40.0	13.138510288211043	-11.26559506556279	-2490.928158348041
19.0	40.0	13.157742358934017	-11.081724409780513	-2475.7086315983197
20.0	40.0	13.177380419708284	-10.90057028377818	-2460.3243658738534
21.0	40.0	13.19739341498956	-10.721327210613385	-2444.702784032917
22.0	40.0	13.217779261948104	-10.545213107059421	-2428.7713608158533
23.0	40.0	13.238529148111954	-10.373316911278973	-2412.45197977278
24.0	40.0	13.25964720357205	-10.203457011768206	-2395.6602949013186
25.0	40.0	13.281100416315097	-10.03792068924286	-2378.324601602335
26.0	40.0	13.308370280856911	-12.322722173914995	-2360.337647690551
27.0	40.0	13.336090157963943	-12.074117961798711	-2342.0389886957137
28.0	40.0	13.364239286713268	-11.834245475917001	-2323.9478423473392
29.0	40.0	13.392769839068935	-11.599520837079853	-2306.690641977683
30.0	40.0	13.415867523096008	-9.113699407257624	-2290.8401088206556
31.0	40.0	13.439197281694137	-8.97473033360752	-2276.4315500382004
32.0	40.0	13.462744787224048	-8.838588846534638	-2263.405955172697
33.0	40.0	13.486494284652142	-8.705172157203572	-2251.608552480144
34.0	40.0	13.510412658681942	-8.575944586288168	-2240.863734679512
35.0	40.0	13.534477969872787	-8.448734251606341	-2231.0107569646543
36.0	40.0	13.558690789715673	-8.325320377212423	-2221.913431297188
37.0	40.0	13.583032562086869	-8.204452669354822	-2213.4595298340905
38.0	40.0	13.607463972662694	-8.087404254802905	-2205.5585387189485
39.0	40.0	13.631997829042232	-7.972468212151279	-2198.1366333908654
40.0	40.0	13.656607436929573	-7.860479045711068	-2191.133761278269
41.0	40.0	13.681276836949044	-7.750455489140765	-2184.4998070525053
42.0	40.0	13.706012986975246	-7.643520914834323	-2178.1935623472705
43.0	40.0	13.730780345542133	-7.538052327749659	-2172.1799540785264
44.0	40.0	13.75558607438623	-7.435812848394606	-2166.429369495845
45.0	40.0	13.780410086732177	-7.334912396947646	-2160.9165263104637
46.0	40.0	13.805260356342707	-7.236854180429716	-2155.6199700483403
47.0	40.0	13.830103881769897	-7.140540569990807	-2150.521049821493
48.0	40.0	13.85495129756582	-7.046776703969209	-2145.603767760379
49.0	40.0	13.879789570880604	-6.954609976671299	-2140.8540740043522
50.0	40.0	13.89840440354233	-5.15583851708526	-2136.382608415567
51.0	40.0	13.91701458798611	-5.1074312516550835	-2132.0568712161335
52.0	40.0	13.935600819742302	-5.058891157874737	-2127.8672637621394
53.0	40.0	13.95416856637932	-5.01137559027158	-2123.8050360649627
54.0	40.0	13.972713717997921	-4.964304301972339	-2119.8609773672833
55.0	40.0	13.991234216084797	-4.918233856997913	-2116.027263628164
56.0	40.0	14.009738326071794	-4.8734781514963945	-2112.296619384374
57.0	40.0	14.02820956990377	-4.828685298933574	-2108.662021528055
58.0	40.0	14.046642647673076	-4.784692452865792	-2105.1172143856606
59.0	40.0	14.06505038540807	-4.741024162624541	-2101.656531062487
60.0	40.0	14.083415894479746	-4.699156250053605	-2098.2747423280907
61.0	40.0	14.101748548388526	-4.656161495502497	-2094.9664238189134
62.0	40.0	14.120042095158487	-4.61521716284507	-2091.7276540347652
63.0	40.0	14.138289863396395	-4.574576838270082	-2088.554182772037
64.0	40.0	14.156504299486452	-4.534866330623737	-2085.442107571194
65.0	40.0	14.17466278320373	-4.49429329169564	-2082.3878629247797
66.0	40.0	14.192786324454893	-4.45601383103884	-2079.3886415361267
67.0	40.0	14.210849683147712	-4.417381401289784	-2076.4410798787726
68.0	40.0	14.228874189925477	-4.379390642376466	-2073.542785878128
69.0	40.0	14.246835740031386	-4.341943754433759	-2070.6912655037268
70.0	40.0	14.26475585524158	-4.305669496162899	-2067.8842506779083
71.0	40.0	14.282623617275904	-4.268725511413608	-2065.119827456852
72.0	40.0	14.300423203894695	-4.233437439029187	-2062.3962526130604
73.0	40.0	14.318176565072323	-4.199421427519631	-2059.711750351465
74.0	40.0	14.335875265789953	-4.165905639211325	-2057.064683898332
75.0	40.0	14.353508097726001	-4.132960349517826	-2054.4538625969153
76.0	40.0	14.371088033609272	-4.100111318663459	-2051.8779184439
77.0	40.0	14.388596546468682	-4.068046979156102	-2049.335553020805
78.0	40.0	14.406052299288211	-4.0361364308792735	-2046.8256365471962
79.0	40.0	14.42344426054363	-4.005403458714398	-2044.3471106516267
80.0	40.0	14.440770750183354	-3.9743806483371045	-2041.89901365792
81.0	40.0	14.458035579112194	-3.9431609020962557	-2039.4802248290143
82.0	40.0	14.475242545390085	-3.9134276448674763	-2037.0899202507658
83.0	40.0	14.492372840316637	-3.883761642603838	-2034.7276769608236
84.0	40.0	14.509437365709505	-3.8539587630156165	-2032.3922243623017
85.0	40.0	14.526439488959571	-3.8258674651376303	-2030.0829797604467
86.0	40.0	14.54336669789454	-3.7963656713328064	-2027.7994719131384
87.0	40.0	14.560233047694247	-3.768726354002473	-2025.5408329910133
88.0	40.0	14.577023692850515	-3.7401567673331297	-2023.3064257756728
89.0	40.0	14.593748285122752	-3.7131953013772776	-2021.0959114910934
90.0	40.0	14.610404272334726	-3.685986818176003	-2018.9085895003782
91.0	40.0	14.626988775110325	-3.6590220775813616	-2016.7440015765478
92.0	40.0	14.64350098423281	-3.6328131283737526	-2014.601439984462
93.0	40.0	14.65994197726227	-3.607989984539964	-2012.4806680679014
94.0	40.0	14.676311082740575	-3.582124555166596	-2010.3811925114503
95.0	40.0	14.692605434558962	-3.5572914533577014	-2008.3024624877496
96.0	40.0	14.708836618493175	-3.533513471989843	-2006.244185189209
97.0	40.0	14.724984291072108	-3.5084314915683383	-2004.2057451744438
98.0	40.0	14.741058252870848	-3.485157828171273	-2002.187009632148
99.0	40.0	14.757068173413991	-3.4615316642440486	-2000.18735731246
100.0	40.0	14.773002710974808	-3.437949312608716	-1998.206631294487
101.0	40.0	14.788863026390878	-3.4148224386595514	-1996.2442320306216
102.0	40.0	14.804639359447302	-3.391723291909769	-1994.300071751003
103.0	40.0	14.82035085790305	-3.3690815191641015	-1992.373633681906
104.0	40.0	14.835986361296307	-3.346832371765414	-1990.4648834835534
