,t,crack_length,time_diff,crack_length_diff,crack_length_derivative
0,380.54554554554556,40.520336125599286,1.545545545545565,0.020336125599285992,0.013157894736843556
1,382.0910910910911,40.540672251198565,1.545545545545508,0.020336125599278887,0.013157894736839443
2,383.63663663663664,40.56100837679785,1.545545545545565,0.020336125599285992,0.013157894736843556
3,385.1821821821822,40.58134450239714,1.545545545545565,0.020336125599285992,0.013157894736843556
4,386.7277277277277,40.601680627996416,1.545545545545508,0.020336125599278887,0.013157894736839443
5,388.2732732732733,40.6220167535957,1.545545545545565,0.020336125599285992,0.013157894736843556
6,389.81881881881884,40.64235287919499,1.545545545545565,0.020336125599285992,0.013157894736843556
7,391.36436436436435,40.66268900479427,1.545545545545508,0.020336125599278887,0.013157894736839443
8,392.9099099099099,40.68302513039355,1.545545545545565,0.020336125599285992,0.013157894736843556
9,394.4554554554555,40.70336125599284,1.545545545545565,0.020336125599285992,0.013157894736843556
10,396.001001001001,40.72369738159212,1.545545545545508,0.020336125599278887,0.013157894736839443
11,397.54654654654655,40.7440335071914,1.545545545545565,0.020336125599285992,0.013157894736843556
12,399.0920920920921,40.76436963279068,1.545545545545565,0.020336125599278887,0.01315789473683896
13,400.6376376376376,40.78470575838997,1.545545545545508,0.020336125599285992,0.01315789473684404
14,402.1831831831832,40.805041883989254,1.545545545545565,0.020336125599285992,0.013157894736843556
15,403.72872872872875,40.82537800958853,1.545545545545565,0.020336125599278887,0.01315789473683896
16,405.27427427427426,40.84571413518782,1.545545545545508,0.020336125599285992,0.01315789473684404
17,406.8198198198198,40.866050260787105,1.545545545545565,0.020336125599285992,0.013157894736843556
18,408.3653653653654,40.886386386386384,1.545545545545565,0.020336125599278887,0.01315789473683896
19,409.9109109109109,40.90672251198567,1.545545545545508,0.020336125599285992,0.01315789473684404
20,411.45645645645646,40.927058637584956,1.545545545545565,0.020336125599285992,0.013157894736843556
21,413.002002002002,40.947394763184235,1.545545545545508,0.020336125599278887,0.013157894736839443
22,414.54754754754754,40.96773088878352,1.545545545545565,0.020336125599285992,0.013157894736843556
23,416.0930930930931,40.98806701438281,1.545545545545565,0.020336125599285992,0.013157894736843556
24,417.63863863863867,41.00912340912341,1.545545545545565,0.02105639474060439,0.013623923799134406
25,419.1841841841842,41.03120263120263,1.545545545545508,0.02207922207922053,0.01428571428571363
26,420.72972972972974,41.05328185328185,1.545545545545565,0.02207922207922053,0.014285714285713104
27,422.27527527527525,41.07536107536107,1.545545545545508,0.02207922207922053,0.01428571428571363
28,423.8208208208208,41.0974402974403,1.545545545545565,0.022079222079227634,0.014285714285717701
29,425.3663663663664,41.11951951951952,1.545545545545565,0.02207922207922053,0.014285714285713104
30,426.91191191191194,41.14159874159874,1.545545545545565,0.02207922207922053,0.014285714285713104
31,428.45745745745745,41.16367796367796,1.545545545545508,0.02207922207922053,0.01428571428571363
32,430.003003003003,41.18575718575718,1.545545545545565,0.02207922207922053,0.014285714285713104
33,431.5485485485485,41.20783640783641,1.545545545545508,0.022079222079227634,0.014285714285718227
34,433.0940940940941,41.22991562991563,1.545545545545565,0.02207922207922053,0.014285714285713104
35,434.63963963963965,41.25199485199485,1.545545545545565,0.02207922207922053,0.014285714285713104
36,436.18518518518516,41.27407407407407,1.545545545545508,0.02207922207922053,0.01428571428571363
37,437.7307307307307,41.2961532961533,1.545545545545565,0.022079222079227634,0.014285714285717701
38,439.2762762762763,41.31823251823252,1.545545545545565,0.02207922207922053,0.014285714285713104
39,440.8218218218218,41.34031174031174,1.545545545545508,0.02207922207922053,0.01428571428571363
40,442.36736736736736,41.36239096239096,1.545545545545565,0.02207922207922053,0.014285714285713104
41,443.91291291291293,41.38447018447018,1.545545545545565,0.02207922207922053,0.014285714285713104
42,445.4584584584585,41.40654940654941,1.545545545545565,0.022079222079227634,0.014285714285717701
43,447.004004004004,41.42862862862863,1.545545545545508,0.02207922207922053,0.01428571428571363
44,448.54954954954957,41.45070785070785,1.545545545545565,0.02207922207922053,0.014285714285713104
45,450.0950950950951,41.47278707278707,1.545545545545508,0.02207922207922053,0.01428571428571363
46,451.64064064064064,41.49486629486629,1.545545545545565,0.02207922207922053,0.014285714285713104
47,453.1861861861862,41.51853415915916,1.545545545545565,0.023667864292868046,0.015313598723170261
48,454.7317317317317,41.542683308308305,1.545545545545508,0.0241491491491459,0.015624999999998276
49,456.2772772772773,41.56683245745746,1.545545545545565,0.024149149149153004,0.0156250000000023
50,457.82282282282284,41.590981606606604,1.545545545545565,0.0241491491491459,0.015624999999997701
51,459.36836836836835,41.61513075575576,1.545545545545508,0.024149149149153004,0.015625000000002873
52,460.9139139139139,41.6392799049049,1.545545545545565,0.0241491491491459,0.015624999999997701
53,462.4594594594595,41.663429054054056,1.545545545545565,0.024149149149153004,0.0156250000000023
54,464.005005005005,41.6875782032032,1.545545545545508,0.0241491491491459,0.015624999999998276
55,465.55055055055055,41.711727352352355,1.545545545545565,0.024149149149153004,0.0156250000000023
56,467.0960960960961,41.7358765015015,1.545545545545565,0.0241491491491459,0.015624999999997701
57,468.6416416416416,41.76002565065065,1.545545545545508,0.0241491491491459,0.015624999999998276
58,470.1871871871872,41.7841747997998,1.545545545545565,0.024149149149153004,0.0156250000000023
59,471.73273273273276,41.80832394894895,1.545545545545565,0.024149149149153004,0.0156250000000023
60,473.27827827827826,41.8324730980981,1.545545545545508,0.0241491491491459,0.015624999999998276
61,474.82382382382383,41.856622247247245,1.545545545545565,0.0241491491491459,0.015624999999997701
62,476.36936936936934,41.8807713963964,1.545545545545508,0.024149149149153004,0.015625000000002873
63,477.9149149149149,41.904920545545544,1.545545545545565,0.0241491491491459,0.015624999999997701
64,479.46046046046047,41.9290696946947,1.545545545545565,0.024149149149153004,0.0156250000000023
65,481.00600600600603,41.95321884384384,1.545545545545565,0.0241491491491459,0.015624999999997701
66,482.55155155155154,41.977367992992995,1.545545545545508,0.024149149149153004,0.015625000000002873
67,484.0970970970971,42.00151714214214,1.545545545545565,0.0241491491491459,0.015624999999997701
68,485.6426426426426,42.02566629129129,1.545545545545508,0.0241491491491459,0.015624999999998276
69,487.1881881881882,42.04981544044044,1.545545545545565,0.024149149149153004,0.0156250000000023
70,488.73373373373374,42.07396458958959,1.545545545545565,0.024149149149153004,0.0156250000000023
71,490.2792792792793,42.09811373873874,1.545545545545565,0.0241491491491459,0.015624999999997701
