,t,crack_length
61,473.27827827827826,41.8324730980981
62,474.82382382382383,41.856622247247245
63,476.36936936936934,41.8807713963964
64,477.9149149149149,41.904920545545544
65,479.46046046046047,41.9290696946947
66,481.00600600600603,41.95321884384384
67,482.55155155155154,41.977367992992995
68,484.0970970970971,42.00151714214214
69,485.6426426426426,42.02566629129129
70,487.1881881881882,42.04981544044044
71,488.73373373373374,42.07396458958959
72,490.2792792792793,42.09811373873874
73,491.8248248248248,42.122262887887885
74,493.3703703703704,42.14641203703704
75,494.9159159159159,42.170561186186184
76,496.46146146146145,42.19471033533534
77,498.007007007007,42.21885948448448
78,499.5525525525526,42.243008633633636
79,501.0980980980981,42.26715778278278
80,502.64364364364366,42.291306931931935
81,504.18918918918916,42.31545608108108
82,505.73473473473473,42.339605230230234
83,507.2802802802803,42.36375437937938
84,508.82582582582586,42.387903528528525
85,510.37137137137137,42.41205267767768
86,511.91691691691693,42.436201826826824
87,513.4624624624624,42.46035097597598
88,515.008008008008,42.48450012512512
89,516.5535535535536,42.50892828312183
90,518.0990990990991,42.53385643708224
91,519.6446446446446,42.55878459104265
92,521.1901901901902,42.58371274500307
93,522.7357357357357,42.60864089896348
94,524.2812812812813,42.63356905292389
95,525.8268268268268,42.658497206884306
96,527.3723723723724,42.683425360844716
97,528.917917917918,42.708353514805125
98,530.4634634634634,42.73328166876554
99,532.009009009009,42.75820982272595
100,533.5545545545546,42.78313797668636
101,535.1001001001001,42.80806613064678
102,536.6456456456457,42.83299428460719
103,538.1911911911911,42.8579224385676
104,539.7367367367367,42.88285059252801
105,541.2822822822823,42.907778746488425
106,542.8278278278278,42.932706900448835
107,544.3733733733734,42.957635054409245
108,545.918918918919,42.98256320836966
109,547.4644644644645,43.00749136233007
110,549.01001001001,43.03241951629048
111,550.5555555555555,43.0573476702509
112,552.1011011011011,43.08227582421131
113,553.6466466466467,43.10720397817172
114,555.1921921921922,43.132132132132135
115,556.7377377377377,43.157060286092545
116,558.2832832832833,43.181988440052955
117,559.8288288288288,43.20691659401337
118,561.3743743743744,43.23184474797378
119,562.91991991992,43.25677290193419
120,564.4654654654655,43.28170105589461
121,566.0110110110111,43.30662920985502
122,567.5565565565565,43.33155736381543
123,569.1021021021021,43.35648551777584
124,570.6476476476477,43.381413671736254
125,572.1931931931932,43.406341825696664
126,573.7387387387387,43.431269979657074
127,575.2842842842842,43.45619813361749
128,576.8298298298298,43.4811262875779
129,578.3753753753754,43.50605444153831
130,579.9209209209209,43.53098259549873
131,581.4664664664665,43.55591074945914
132,583.0120120120121,43.58083890341955
133,584.5575575575576,43.605767057379964
134,586.1031031031031,43.630695211340374
135,587.6486486486486,43.655623365300784
136,589.1941941941942,43.68055151926119
137,590.7397397397398,43.70547967322161
138,592.2852852852852,43.73040782718202
139,593.8308308308308,43.75533598114243
140,595.3763763763764,43.78026413510285
141,596.9219219219219,43.80519228906326
142,598.4674674674675,43.83012044302367
143,600.013013013013,43.85504859698408
144,601.5585585585586,43.87997675094449
145,603.1041041041041,43.9049049049049
146,604.6496496496496,43.92983305886532
147,606.1951951951952,43.95476121282573
148,607.7407407407408,43.97968936678614
149,609.2862862862863,44.00461752074656
150,610.8318318318318,44.02954567470697
151,612.3773773773773,44.054473828667376
152,613.9229229229229,44.079401982627786
153,615.4684684684685,44.1043301365882
154,617.014014014014,44.12925829054861
155,618.5595595595596,44.15418644450902
156,620.1051051051052,44.17911459846944
157,621.6506506506506,44.20404275242985
158,623.1961961961962,44.22897090639026
159,624.7417417417417,44.253899060350676
160,626.2872872872873,44.278827214311086
161,627.8328328328329,44.303755368271496
162,629.3783783783783,44.328683522231906
163,630.9239239239239,44.35361167619232
164,632.4694694694695,44.37853983015273
165,634.015015015015,44.40346798411314
166,635.5605605605606,44.42839613807356
167,637.1061061061062,44.45332429203397
168,638.6516516516517,44.478252445994386
169,640.1971971971973,44.50298783632117
170,641.7427427427427,44.52640519307186
171,643.2882882882883,44.54982254982255
172,644.8338338338339,44.57323990657324
173,646.3793793793793,44.59665726332393
174,647.9249249249249,44.62007462007462
175,649.4704704704704,44.64349197682531
176,651.016016016016,44.666909333576
177,652.5615615615616,44.69032669032669
178,654.1071071071071,44.713744047077384
179,655.6526526526527,44.73716140382807
180,657.1981981981983,44.76057876057876
181,658.7437437437437,44.78399611732945
182,660.2892892892893,44.80741347408014
183,661.8348348348349,44.830830830830834
184,663.3803803803803,44.85424818758152
185,664.9259259259259,44.87766554433221
186,666.4714714714714,44.9010829010829
187,668.017017017017,44.92450025783359
188,669.5625625625626,44.947917614584284
189,671.1081081081081,44.97133497133497
190,672.6536536536537,44.99475232808566
191,674.1991991991993,45.018737487487485
192,675.7447447447448,45.04288663663664
193,677.2902902902903,45.067035785785784
194,678.8358358358358,45.09118493493494
195,680.3813813813814,45.11533408408408
196,681.9269269269269,45.139483233233236
197,683.4724724724724,45.16363238238238
198,685.018018018018,45.18778153153153
199,686.5635635635635,45.21193068068068
200,688.1091091091091,45.23607982982983
201,689.6546546546547,45.26022897897898
202,691.2002002002002,45.284378128128125
203,692.7457457457458,45.30852727727728
204,694.2912912912914,45.33267642642643
205,695.8368368368368,45.35682557557558
206,697.3823823823824,45.38097472472472
207,698.927927927928,45.405123873873876
208,700.4734734734734,45.42927302302302
209,702.019019019019,45.45342217217217
210,703.5645645645645,45.47757132132132
211,705.1101101101101,45.50166833500167
212,706.6556556556557,45.52508569175236
213,708.2012012012012,45.54850304850305
214,709.7467467467468,45.57192040525374
215,711.2922922922924,45.59533776200443
216,712.8378378378379,45.61875511875512
217,714.3833833833834,45.64217247550581
218,715.9289289289289,45.6655898322565
219,717.4744744744745,45.68900718900719
220,719.02002002002,45.71242454575788
221,720.5655655655655,45.73584190250857
222,722.1111111111111,45.75925925925926
223,723.6566566566567,45.78267661600995
224,725.2022022022022,45.80609397276064
225,726.7477477477478,45.82951132951133
226,728.2932932932933,45.85292868626202
227,729.8388388388389,45.87634604301271
228,731.3843843843845,45.8997633997634
229,732.9299299299299,45.92318075651409
230,734.4754754754755,45.94659811326478
231,736.0210210210209,45.97001547001547
232,737.5665665665665,45.99343282676616
233,739.1121121121121,46.01685018351685
234,740.6576576576576,46.04026754026754
235,742.2032032032032,46.06368489701823
236,743.7487487487488,46.08710225376892
237,745.2942942942943,46.11051961051961
238,746.8398398398399,46.1339369672703
239,748.3853853853855,46.15735432402099
240,749.9309309309309,46.18077168077168
241,751.4764764764765,46.20418903752237
242,753.022022022022,46.22760639427306
243,754.5675675675675,46.25102375102375
244,756.1131131131131,46.27444110777444
245,757.6586586586586,46.29785846452513
246,759.2042042042042,46.32127582127582
247,760.7497497497498,46.34469317802651
248,762.2952952952953,46.3681105347772
249,763.8408408408409,46.39152789152789
250,765.3863863863864,46.414945248278585
251,766.931931931932,46.438362605029276
252,768.4774774774775,46.46177996177996
253,770.023023023023,46.48519731853065
254,771.5685685685686,46.50861467528134
255,773.114114114114,46.53203203203203
256,774.6596596596596,46.55544938878272
257,776.2052052052052,46.57886674553341
258,777.7507507507507,46.6022841022841
259,779.2962962962963,46.625701459034794
260,780.8418418418419,46.649118815785485
261,782.3873873873874,46.67253617253618
262,783.932932932933,46.69595352928686
263,785.4784784784786,46.71937088603755
264,787.024024024024,46.742788242788244
265,788.5695695695696,46.766205599538935
266,790.1151151151151,46.78962295628963
267,791.6606606606606,46.81304031304031
268,793.2062062062062,46.836457669791
269,794.7517517517517,46.859875026541694
270,796.2972972972973,46.883292383292385
271,797.8428428428429,46.90670974004308
272,799.3883883883884,46.93012709679376
273,800.933933933934,46.95354445354445
274,802.4794794794796,46.976961810295144
275,804.0250250250251,47.00039101601602
276,805.5705705705706,47.02454016516516
277,807.1161161161161,47.048689314314316
278,808.6616616616617,47.07283846346346
279,810.2072072072071,47.09698761261261
280,811.7527527527527,47.12113676176176
281,813.2982982982983,47.145285910910914
282,814.8438438438438,47.16943506006006
283,816.3893893893894,47.193584209209206
284,817.934934934935,47.21773335835836
285,819.4804804804805,47.24188250750751
286,821.0260260260261,47.26603165665666
287,822.5715715715716,47.290180805805804
288,824.1171171171171,47.31432995495496
289,825.6626626626627,47.3384791041041
290,827.2082082082081,47.36262825325325
291,828.7537537537537,47.3867774024024
292,830.2992992992993,47.410926551551555
293,831.8448448448448,47.4350757007007
294,833.3903903903904,47.459224849849846
295,834.935935935936,47.483373998999
296,836.4814814814815,47.50776583034648
297,838.0270270270271,47.53269398430689
298,839.5725725725727,47.5576221382673
299,841.1181181181181,47.58255029222771
300,842.6636636636637,47.607478446188125
301,844.2092092092092,47.632406600148535
302,845.7547547547547,47.657334754108945
303,847.3003003003003,47.68226290806936
304,848.8458458458458,47.70719106202977
305,850.3913913913914,47.73211921599018
306,851.936936936937,47.7570473699506
307,853.4824824824825,47.78197552391101
308,855.0280280280281,47.80690367787142
309,856.5735735735736,47.831831831831835
310,858.1191191191192,47.856759985792245
311,859.6646646646647,47.881688139752654
312,861.2102102102102,47.90661629371307
313,862.7557557557558,47.93154444767348
314,864.3013013013012,47.95647260163389
315,865.8468468468468,47.9814007555943
316,867.3923923923924,48.00613113113113
317,868.9379379379379,48.03028028028028
318,870.4834834834835,48.05442942942943
319,872.0290290290291,48.07857857857858
320,873.5745745745746,48.102727727727725
321,875.1201201201202,48.12687687687688
322,876.6656656656658,48.15102602602603
323,878.2112112112112,48.17517517517518
324,879.7567567567568,48.19932432432432
325,881.3023023023023,48.223473473473476
326,882.8478478478478,48.24762262262262
327,884.3933933933934,48.27177177177177
328,885.9389389389389,48.29592092092092
329,887.4844844844845,48.320070070070074
330,889.03003003003,48.34421921921922
331,890.5755755755756,48.368368368368365
332,892.1211211211212,48.39251751751752
333,893.6666666666666,48.416666666666664
334,895.2122122122122,48.44081581581582
335,896.7577577577578,48.46496496496496
336,898.3033033033033,48.489114114114116
337,899.8488488488489,48.514147480814145
338,901.3943943943945,48.53990657323991
339,902.9399399399399,48.56566566566566
340,904.4854854854855,48.59142475809143
341,906.031031031031,48.617183850517186
342,907.5765765765766,48.642942942942945
343,909.1221221221222,48.6687020353687
344,910.6676676676677,48.69446112779446
345,912.2132132132132,48.72022022022022
346,913.7587587587587,48.74597931264598
347,915.3043043043043,48.77173840507174
348,916.8498498498499,48.797497497497496
349,918.3953953953954,48.823256589923254
350,919.940940940941,48.84901568234902
351,921.4864864864865,48.87477477477477
352,923.032032032032,48.90053386720054
353,924.5775775775776,48.926292959626295
354,926.1231231231232,48.95205205205205
355,927.6686686686687,48.97781114447781
356,929.2142142142143,49.00369334852093
357,930.7597597597597,49.030340685513096
358,932.3053053053053,49.056988022505266
359,933.8508508508509,49.08363535949743
360,935.3963963963964,49.11028269648959
361,936.941941941942,49.13693003348176
362,938.4874874874874,49.163577370473924
363,940.033033033033,49.190224707466086
364,941.5785785785786,49.21687204445825
365,943.1241241241241,49.24351938145042
366,944.6696696696697,49.27016671844258
367,946.2152152152153,49.296814055434744
368,947.7607607607607,49.32346139242691
369,949.3063063063063,49.35010872941908
370,950.8518518518518,49.37675606641124
371,952.3973973973974,49.4034034034034
372,953.942942942943,49.43005074039557
373,955.4884884884885,49.456698077387735
374,957.034034034034,49.4833454143799
375,958.5795795795796,49.510349635349634
376,960.1251251251251,49.537948662948665
377,961.6706706706707,49.56554769054769
378,963.2162162162163,49.59314671814672
379,964.7617617617618,49.620745745745744
380,966.3073073073073,49.648344773344775
381,967.8528528528528,49.6759438009438
382,969.3983983983984,49.70354282854283
383,970.943943943944,49.73114185614185
384,972.4894894894895,49.758740883740884
385,974.0350350350351,49.786339911339915
386,975.5805805805805,49.81393893893894
387,977.1261261261261,49.84153796653796
388,978.6716716716717,49.869136994136994
389,980.2172172172172,49.896736021736025
390,981.7627627627628,49.92433504933505
391,983.3083083083084,49.95193407693408
392,984.8538538538538,49.979533104533104
393,986.3993993993994,50.00739628517406
394,987.944944944945,50.03601749898046
395,989.4904904904905,50.06463871278686
396,991.0360360360361,50.09325992659326
397,992.5815815815816,50.12188114039966
398,994.1271271271271,50.150502354206054
399,995.6726726726727,50.17912356801246
400,997.2182182182182,50.20774478181885
401,998.7637637637638,50.236365995625256
402,1000.3093093093094,50.26498720943165
403,1001.8548548548549,50.293608423238055
404,1003.4004004004004,50.32222963704445
405,1004.9459459459459,50.350850850850854
406,1006.4914914914915,50.37947206465725
407,1008.0370370370371,50.408093278463646
408,1009.5825825825826,50.43671449227005
409,1011.1281281281282,50.465335706076445
410,1012.6736736736736,50.49395691988285
411,1014.2192192192192,50.52344652344652
412,1015.7647647647648,50.553168553168554
413,1017.3103103103103,50.582890582890585
414,1018.8558558558559,50.612612612612615
415,1020.4014014014014,50.64233464233464
416,1021.9469469469469,50.67205667205667
417,1023.4924924924925,50.7017787017787
418,1025.038038038038,50.73150073150073
419,1026.5835835835837,50.76122276122276
420,1028.129129129129,50.79094479094479
421,1029.6746746746746,50.82066682066682
422,1031.2202202202202,50.85038885038885
423,1032.7657657657658,50.88011088011088
424,1034.3113113113113,50.90983290983291
425,1035.856856856857,50.93955493955494
426,1037.4024024024025,50.96927696927697
427,1038.9479479479478,50.998998998999
428,1040.4934934934936,51.02986986986987
429,1042.039039039039,51.06078078078078
430,1043.5845845845847,51.09169169169169
431,1045.13013013013,51.1226026026026
432,1046.6756756756758,51.153513513513516
433,1048.2212212212212,51.18442442442442
434,1049.7667667667668,51.21533533533533
435,1051.3123123123123,51.246246246246244
436,1052.8578578578579,51.277157157157156
437,1054.4034034034034,51.30806806806807
438,1055.948948948949,51.33897897897898
439,1057.4944944944946,51.36988988988989
440,1059.04004004004,51.400800800800795
441,1060.5855855855857,51.43171171171171
442,1062.131131131131,51.46262262262262
443,1063.6766766766768,51.49353353353354
444,1065.2222222222222,51.52546296296296
445,1066.7677677677677,51.55766182849516
446,1068.3133133133133,51.58986069402736
447,1069.8588588588589,51.62205955955956
448,1071.4044044044044,51.65425842509176
449,1072.94994994995,51.686457290623956
450,1074.4954954954956,51.71865615615616
451,1076.041041041041,51.75085502168835
452,1077.5865865865867,51.783053887220554
453,1079.132132132132,51.81525275275275
454,1080.6776776776778,51.84745161828496
455,1082.2232232232232,51.87965048381715
456,1083.768768768769,51.91184934934935
457,1085.3143143143143,51.94404821488155
458,1086.8598598598599,51.97624708041375
459,1088.4054054054054,52.008813160987074
460,1089.950950950951,52.04241197719459
461,1091.4964964964965,52.0760107934021
462,1093.0420420420419,52.109609609609606
463,1094.5875875875877,52.14320842581712
464,1096.133133133133,52.17680724202463
465,1097.6786786786788,52.210406058232145
466,1099.2242242242241,52.24400487443965
467,1100.76976976977,52.277603690647176
468,1102.3153153153153,52.31120250685468
469,1103.8608608608608,52.34480132306219
470,1105.4064064064064,52.37840013926971
471,1106.951951951952,52.411998955477216
472,1108.4974974974975,52.44559777168473
473,1110.043043043043,52.47919658789224
474,1111.5885885885887,52.512795404099755
475,1113.134134134134,52.54639422030726
476,1114.6796796796798,52.57999303651478
477,1116.2252252252251,52.61359185272229
478,1117.770770770771,52.6471906689298
479,1119.3163163163163,52.68078948513731
480,1120.8618618618618,52.71438830134482
481,1122.4074074074074,52.747987117552334
482,1123.952952952953,52.78158593375985
483,1125.4984984984985,52.81518474996736
484,1127.044044044044,52.84878356617487
485,1128.5895895895897,52.88238238238238
486,1130.135135135135,52.91598119858989
487,1131.6806806806808,52.949580014797405
488,1133.2262262262261,52.98317883100491
489,1134.771771771772,53.01837551837552
490,1136.3173173173172,53.055174221840886
491,1137.862862862863,53.091972925306266
492,1139.4084084084084,53.12877162877163
493,1140.953953953954,53.165570332236996
494,1142.4994994994995,53.20236903570237
495,1144.045045045045,53.23916773916774
496,1145.5905905905906,53.27596644263311
497,1147.1361361361362,53.31276514609848
498,1148.6816816816818,53.34956384956385
499,1150.227227227227,53.386362553029215
500,1151.772772772773,53.423161256494595
501,1153.3183183183182,53.45995995995996
502,1154.863863863864,53.49675866342533
503,1156.4094094094094,53.53203203203203
504,1157.954954954955,53.56715806715807
505,1159.5005005005005,53.6022841022841
506,1161.046046046046,53.637410137410136
507,1162.5915915915916,53.67253617253618
508,1164.1371371371372,53.70766220766221
509,1165.6826826826828,53.742788242788244
510,1167.228228228228,53.77791427791428
511,1168.7737737737739,53.81304031304032
512,1170.3193193193192,53.848166348166345
513,1171.864864864865,53.883292383292385
514,1173.4104104104103,53.91841841841842
515,1174.955955955956,53.95354445354445
516,1176.5015015015015,53.988670488670486
517,1178.047047047047,54.02617617617618
518,1179.5925925925926,54.06481481481482
519,1181.1381381381382,54.103453453453454
520,1182.6836836836837,54.14209209209209
521,1184.229229229229,54.18073073073073
522,1185.7747747747749,54.219369369369375
523,1187.3203203203202,54.258008008008005
524,1188.865865865866,54.29664664664665
525,1190.4114114114113,54.33528528528528
526,1191.9569569569571,54.373923923923925
527,1193.5025025025025,54.41256256256256
528,1195.048048048048,54.4512012012012
529,1196.5935935935936,54.48983983983984
530,1198.1391391391392,54.52997734576682
531,1199.6846846846847,54.57064959696539
532,1201.2302302302303,54.61132184816395
533,1202.7757757757759,54.651994099362526
534,1204.3213213213212,54.69266635056108
535,1205.866866866867,54.733338601759655
536,1207.4124124124123,54.77401085295822
537,1208.9579579579581,54.81468310415679
538,1210.5035035035035,54.85535535535536
539,1212.049049049049,54.89602760655392
540,1213.5945945945946,54.93669985775249
541,1215.1401401401401,54.97737210895106
542,1216.6856856856857,55.018044360149624
543,1218.2312312312313,55.05871661134819
544,1219.7767767767768,55.09938886254676
545,1221.3223223223222,55.14006111374532
546,1222.867867867868,55.1807333649439
547,1224.4134134134133,55.221405616142455
548,1225.958958958959,55.26207786734103
549,1227.5045045045044,55.30275011853959
550,1229.0500500500502,55.343422369738164
551,1230.5955955955956,55.38409462093673
552,1232.1411411411411,55.424766872135294
553,1233.6866866866867,55.46543912333386
554,1235.2322322322323,55.50611137453243
555,1236.7777777777778,55.546783625730995
556,1238.3233233233234,55.58745587692956
557,1239.868868868869,55.62812812812813
558,1241.4144144144143,55.66880037932669
559,1242.95995995996,55.70947263052526
560,1244.5055055055054,55.75014488172383
561,1246.0510510510512,55.7908171329224
562,1247.5965965965966,55.831489384120964
563,1249.1421421421421,55.87216163531953
564,1250.6876876876877,55.912833886518094
565,1252.2332332332332,55.953506137716666
566,1253.7787787787788,55.99417838891523
567,1255.3243243243244,56.03895071542131
568,1256.86986986987,56.08440793734911
569,1258.4154154154153,56.12986515927692
570,1259.960960960961,56.17532238120474
571,1261.5065065065064,56.22077960313254
572,1263.0520520520522,56.26623682506036
573,1264.5975975975975,56.311694046988165
574,1266.143143143143,56.35715126891597
575,1267.6886886886887,56.40260849084378
576,1269.2342342342342,56.448065712771594
577,1270.7797797797798,56.493522934699406
578,1272.3253253253254,56.53681459237015
579,1273.870870870871,56.57974641307975
580,1275.4164164164163,56.622678233789344
581,1276.961961961962,56.66561005449895
582,1278.5075075075074,56.70854187520854
583,1280.0530530530532,56.75147369591814
584,1281.5985985985985,56.794405516627734
585,1283.1441441441443,56.837337337337345
586,1284.6896896896897,56.880269158046936
587,1286.2352352352352,56.92320097875653
588,1287.7807807807808,56.96613279946613
589,1289.3263263263264,57.0101976976977
590,1290.871871871872,57.058495995996
591,1292.4174174174175,57.106794294294296
592,1293.962962962963,57.155092592592595
593,1295.5085085085084,57.20339089089089
594,1297.0540540540542,57.25168918918919
595,1298.5995995995995,57.299987487487485
596,1300.1451451451453,57.34828578578579
597,1301.6906906906906,57.39658408408408
598,1303.2362362362362,57.44488238238238
599,1304.7817817817818,57.49318068068068
600,1306.3273273273273,57.53903903903904
601,1307.872872872873,57.58449626096685
602,1309.4184184184185,57.62995348289466
603,1310.963963963964,57.67541070482247
604,1312.5095095095094,57.72086792675027
605,1314.0550550550552,57.76632514867809
606,1315.6006006006005,57.8117823706059
607,1317.1461461461463,57.857239592533716
608,1318.6916916916916,57.90269681446152
609,1320.2372372372374,57.94815403638933
610,1321.7827827827828,57.99361125831714
611,1323.3283283283283,58.04427761094428
612,1324.873873873874,58.095795795795794
613,1326.4194194194195,58.14731398064732
614,1327.964964964965,58.198832165498835
615,1329.5105105105104,58.250350350350345
616,1331.0560560560561,58.30186853520187
617,1332.6016016016015,58.353386720053386
618,1334.1471471471473,58.40490490490491
619,1335.6926926926926,58.45642308975642
620,1337.2382382382384,58.50744494494495
621,1338.7837837837837,58.55574324324324
622,1340.3293293293293,58.60404154154154
623,1341.8748748748749,58.65233983983984
624,1343.4204204204204,58.70063813813814
625,1344.965965965966,58.74893643643644
626,1346.5115115115116,58.79723473473474
627,1348.0570570570571,58.845533033033036
628,1349.6026026026025,58.89383133133133
629,1351.1481481481483,58.94212962962963
630,1352.6936936936936,58.990427927927925
631,1354.2392392392394,59.04130797464131
632,1355.7847847847847,59.09282615949282
633,1357.3303303303303,59.14434434434434
634,1358.8758758758759,59.195862529195864
635,1360.4214214214214,59.24738071404738
636,1361.966966966967,59.2988988988989
637,1363.5125125125126,59.35041708375042
638,1365.0580580580581,59.40193526860194
639,1366.6036036036035,59.45345345345345
640,1368.1491491491493,59.50497163830497
641,1369.6946946946946,59.55648982315649
642,1371.2402402402404,59.608008008008014
643,1372.7857857857857,59.65952619285952
644,1374.3313313313315,59.71104437771105
645,1375.8768768768768,59.762562562562564
646,1377.4224224224224,59.81408074741408
647,1378.967967967968,59.8655989322656
648,1380.5135135135135,59.917117117117115
649,1382.059059059059,59.96863530196864
650,1383.6046046046047,60.02159302159303
651,1385.1501501501502,60.07679107679108
652,1386.6956956956956,60.13198913198913
653,1388.2412412412414,60.18718718718719
654,1389.7867867867867,60.24238524238524
655,1391.3323323323325,60.2975832975833
656,1392.8778778778778,60.35278135278135
657,1394.4234234234234,60.407979407979404
658,1395.968968968969,60.463177463177466
659,1397.5145145145145,60.51837551837552
660,1399.06006006006,60.573573573573576
661,1400.6056056056057,60.62877162877163
662,1402.1511511511512,60.683969683969686
663,1403.6966966966968,60.73916773916774
664,1405.2422422422424,60.794365794365795
665,1406.787787787788,60.84956384956386
666,1408.3333333333333,60.904761904761905
667,1409.8788788788788,60.95995995995996
668,1411.4244244244244,61.01632401632401
669,1412.96996996997,61.075768075768075
670,1414.5155155155155,61.135212135212136
671,1416.061061061061,61.1946561946562
672,1417.6066066066066,61.25410025410026
673,1419.1521521521522,61.31354431354431
674,1420.6976976976978,61.372988372988374
675,1422.2432432432433,61.432432432432435
676,1423.788788788789,61.491876491876496
677,1425.3343343343342,61.54765479765479
678,1426.8798798798798,61.60285285285285
679,1428.4254254254254,61.6580509080509
680,1429.970970970971,61.713248963248965
681,1431.5165165165165,61.76844701844702
682,1433.062062062062,61.823645073645075
683,1434.6076076076076,61.87884312884313
684,1436.1531531531532,61.934041184041185
685,1437.6986986986988,61.98923923923924
686,1439.2442442442443,62.04785554785555
687,1440.78978978979,62.10729960729961
688,1442.3353353353355,62.16674366674367
689,1443.8808808808808,62.226187726187725
690,1445.4264264264264,62.285631785631786
691,1446.971971971972,62.34507584507584
692,1448.5175175175175,62.4045199045199
693,1450.063063063063,62.46396396396396
694,1451.6086086086086,62.523408023408024
695,1453.1541541541542,62.582852082852085
696,1454.6996996996997,62.642296142296146
697,1456.2452452452453,62.70174020174021
698,1457.7907907907909,62.76118426118426
699,1459.3363363363364,62.82062832062832
700,1460.881881881882,62.880072380072384
701,1462.4274274274273,62.93951643951644
702,1463.972972972973,62.9989604989605
703,1465.5185185185185,63.06327160493827
704,1467.064064064064,63.12766933600267
705,1468.6096096096096,63.192067067067065
706,1470.1551551551552,63.25646479813147
707,1471.7007007007007,63.320862529195864
708,1473.2462462462463,63.38526026026026
709,1474.7917917917919,63.44965799132466
710,1476.3373373373374,63.512974512974516
711,1477.882882882883,63.57241857241858
712,1479.4284284284286,63.63186263186264
713,1480.973973973974,63.691306691306686
714,1482.5195195195195,63.75075075075075
715,1484.065065065065,63.81019481019481
716,1485.6106106106106,63.86963886963887
717,1487.1561561561562,63.92908292908293
718,1488.7017017017017,63.98852698852699
719,1490.2472472472473,64.05196863530198
720,1491.7927927927929,64.11636636636636
721,1493.3383383383384,64.18076409743077
722,1494.883883883884,64.24516182849517
723,1496.4294294294295,64.30955955955956
724,1497.9749749749749,64.37395729062395
725,1499.5205205205204,64.43835502168835
726,1501.066066066066,64.50275275275276
727,1502.6116116116116,64.56715048381714
728,1504.1571571571571,64.63154821488155
729,1505.7027027027027,64.69594594594595
730,1507.2482482482483,64.76034367701034
731,1508.7937937937938,64.82474140807474
732,1510.3393393393394,64.88913913913915
733,1511.884884884885,64.95353687020354
734,1513.4304304304305,65.01956501956502
735,1514.975975975976,65.08981708981709
736,1516.5215215215214,65.16006916006916
737,1518.067067067067,65.23032123032122
738,1519.6126126126126,65.3005733005733
739,1521.1581581581581,65.37082537082537
740,1522.7037037037037,65.44107744107744
741,1524.2492492492493,65.51038538538539
742,1525.7947947947948,65.57478311644978
743,1527.3403403403404,65.63918084751418
744,1528.885885885886,65.70357857857859
745,1530.4314314314315,65.76797630964298
746,1531.976976976977,65.83237404070738
747,1533.5225225225226,65.89677177177178
748,1535.068068068068,65.96116950283617
749,1536.6136136136136,66.02789152789153
750,1538.1591591591591,66.0981435981436
751,1539.7047047047047,66.16839566839566
752,1541.2502502502502,66.23864773864774
753,1542.7957957957958,66.30889980889981
754,1544.3413413413414,66.37915187915188
755,1545.886886886887,66.44940394940396
756,1547.4324324324325,66.51801801801803
757,1548.977977977978,66.58241574908241
758,1550.5235235235236,66.64681348014682
759,1552.0690690690692,66.71121121121122
760,1553.6146146146145,66.77560894227561
761,1555.16016016016,66.84000667334
762,1556.7057057057057,66.9044044044044
763,1558.2512512512512,66.9688021354688
